Hash of previous block,pi,Sub Users,Step
79434f8c804a02c67ccb9126ee9603759f4d3b798a9f05e6c400af0bf3732929491e2473d5c2007abf0c1491aa3cedc4811bba9afcda67a18d5622375c3b8d25 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
4d265501dde8cb5c01088b38a82bc14241943a0ff9a36731a24b0fd0256e136ae9b952dd0dd8bb782bf8bcc083c15e2e46eef737f5fe69f95522d748ced3ba18 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
6bb63de1de4b81e9d668c005ba1f5b18337a1a40ed7af335cffc8efb4a5e24a12fe73a8d8e956a2cd847f3abe7d0d893db4a8218757239c17aa15f054a292ead , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3e800a3cd5f4695904c2de88cc8054ce86f79a606d63f44368355a9649a16e3471d62628e3c115844c29c9eca7d13308bf464b2170d22f63a0deee1359cc1b9a , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3861932055d4d52d40dc82ae2f82ec66c7fd3b9744b13c4fa0a408125a4d6a5bebcf802852b289a0055da8d4afed2b326b55346bb679d23c6ebeff6f20975881 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
7d2a7382f58baede2c6abcc896f2e4f1e393ea985970d4dc9b2f5c0cf82736b07576a24f66a66adf412b5a0f7b8e21077bfd2089de1311211fa7cd32a29a7855 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
059c34e1688ec159d09fd426c61739a874a34ec210783df8484d9409ad67f45deb9ca748f72143d4335a94e112343b05d0dd46d88e0ab5238cd0791f09515446 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
096ed3959e5759790248378158eec1f9666edc40af423210a5cf68582c88bb466125c49a59015ea284160908ca8fede8c665b670f93427a28b3d1899218c67e4 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
39f358f6826e75c673cf61b235be05aad31c3a0c974ea99690c7b9b7212c1a4a96d9d39eb71b86d044682ccf27a5df5495d632e3542d33421a278a087a676349 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
0543c8c4b1c7f5ace5382137b6bab4313232016ca1da560353ec0726e1fc39cfc9d7070b01bc79bacba69f9429b6bcb3a761e89c8178bc0d0313d78f19e3449d , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
93f2250c57f38f091c464c51fab5a49b908190a1394811e3939e07f0f07b50d149c8c7a7672aca494027af3fd4808d4fbb8e5253734bdf043735dd4d88df12b9 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
f4b6e8a2bd8bd6a90c74efcd8c985094401fe2127770b0fe00d2cdcf204bdd4dd31a6963949cb7895b156502c3e4479ced5138eb834da7e60aa26f85c6389cad , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
396d15f5166b2ba62a24df910a2009bdb2424bc9fa4d7dec79f9caeefc7b8b2db15e002f986ecbb96f36b28e96f421fa60d2f0021f416a17e4b391e0d7cca9f9 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
315014c90d45501cdb223e0438536779519862fbf364123f613ef1f48bee816bf828158a5fb24b4a14fab60240409084bb4c5bb5424770274226790f7395b839 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
af5d6074b69e9da0ada3fcba971c0e5c68b29db38bf9c3cbce834a8001c832b893a114aa18bdc3fe5293ce35b20b23c5b8f26f04fbf3d9b76ba3e7f38c57124f , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
38f166b34de865dd026e227f2e6154bd8409e8ab4c024bd1599b31dd885fbf6326bb92346de34ef19ba8b4369586f0b4b50ba0795d18aacd5bdd5ad11da05a93 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3a16e7f20ba09da0f2a506f8e69ec649493ad81c1f4b66d1a600bdbd91ded9fdcf89104e2bffb8ef442a666e1994a7185b02a17e2f8cefbbfb90a0e9646b37c5 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
39ce48651aa31cd50d565e7caf59da6b6ad2fd4cd111d1f27c0b4393c647029256419433e6f8b22ef6a7b5db80195eab032aa3d0668fc2a671813d6194445bd9 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
b1c51cc2612efdc87f2d2cbea7096e9fe3542d1a76c910babbce4f527f027c393c8db15f3cc78d36d006aafd43dbd99c3653b5a7833e5bb5791135248c37a99a , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
07b4056104caedf66b4865999756095b0691e2fc502c70a7640bb3be40b00495541f1b204bfd1151ab21bf04fa65acac81c6fb2804f445b69f68ac38ff687dca , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
bb634a9251f3f49f74c9a9376618a77a7d7061de0b542fa1c6248790d34f243c5d1118468da536729dad94ac6cfe38a94a7bf91b51c5c28447018aa28a4ecf31 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
7a21b5eaeb0e3247c4771a9173e2016a2137f377afc07cf717d0aa2894a0e55ac65cd27399eb163886c1ffd0fbd0fedb5ccf9b614e9f4b6131ed31acc7dcf2a0 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
0248b30a3c8534d487f2748c2b72b7e63b0204818d024c4dd22e5dc1921da7478ef47f07c113c69e349f4ab7f600529c7878064b4b22a7ef5fd4858f954ec74f , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
1baabd3c87de2d647cdea04e5344208d5c4a7fc87d398b601823c296dada7b242d27d3f1eb6e1d7994c81c2c6e9b51fb578c7794b0483aef75740193fcc8cc91 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
7325f47f57b94d6ce7cab71cff7cf72e9f43bd88e6325d9943f0118de92d6d08a7d37f272ddf92148892507c0546648e42ecb86862bb648481bbb541d7da847f , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
9ede0fbb3493c95446ddf4b6377c9653b0a9e517b42c6a813f44a27be5076fe90082be10b0a12f49d7e4db4acdab4b7bc22a991389ddfc4226374991493e289a , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
b38274d5f3ffe385856c5bf1a7033d31e844708572a2b2a79ffa062630538fce6435e956fd2ee118e0eb62bdb036d8afd1c23c61707bb0a7fd77d6323860daf2 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
f0ef9cd7741f50b840dc15d471f34afec1604f26ec74251a6513953a79ab1c26ed7fc195daa032051e47d9be5076e69b0c16f821d074f8cae8266abbc69596cb , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
35291388bce6a9b7ce74dfae9ec1f4ab7292faa5694907ebf5474422567908ca49939447bb6f3cdb5a891e45407f0212c71546a7970d0b539f17ca6feec4f94f , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
18711090f7f41cd38a0db66fde6a25aa30ef0dc93c873ab245dea4ddf156e2054b173b13a00bdd983f05ef6481f4c44d04b7299077ccff33074681e21cbbeaf4 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
fad6954faaee35a43c3b8f9906801891e3d81e23cf74b52edcb682b2c0cf071b450217e088e6db9c51355416b160ca344013edb5a085cb4ec1b46699c3781200 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
841744abcf295bfc4cf72af6915241040a5c9107707ac8dba67d7abcba272d849396d1eced4409be8f999a167cb0d442f2a74407df3462d343172568b2d0529e , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
9b17fe66a2b5622dc8ef5b253f8e64c3d6b57e01838da921b44aabd2f0f200ac74ffe7f034dd39509462932463ce8e26e5d2cf9c145c5057ce57b0e3ba7b9526 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
2a9bb111517e424b6ae191ff0fdfa2e0290ba371e3e60fa50e4f2e1e231bdb6946b141eafd8ece468bfcc8476685a267a6403de3ea989ce161c7e9121e39cdb4 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
6a5e07c685d9437d92342cb05ff8a2490180d1834ffcc4e8082fe748108e280385eb60c05ef7dc3c5dcef3d0aa5b532bbd394bd1d9d4c397d0916d9109d67a4e , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
85d06e66083477e47b937a3e438526181af9b38086d2abb2e112537a369b6ec5055464de91e121e7cf34a5591386068d32bd1b195b40ded486af4fd283cda9c3 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
ab2afa60009dfba2f7242982f07155c7eeaecf85e85c4f49986707faf1a4b364d0664248d3119e75a1a0c5b7eaf9ed5c66db4efde537a491286a5fcbdcc71c23 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
34bbcec7d4e2ed71a6a07c4f3a104d30bd87e4bc7b11ca3f7dd1da7dcb5b79c62094c790620d130a3472580fbba2794d5e9fb5b12f21921aeb42de9960f7bc10 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
e7df46a4f08512adab559719758537d9a7cddad5ce142f903e81103e059d9b74cf99da6741b3c3f4b5ae38ed0444f00ab13d68fb105652e985db77e81371c756 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3e9074257a03ba32cfcadd178b56bb678fe51718d12301114905cbce8a635149a37ec69c5393135c5230ab1de9bf6af8ff2fbc7b3da44cf57653151bfc61e025 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,1,1
3d4dadd5099675a1753fd160b11add95cf273ad4da75546db6d2e5a28606fc22b6359719f1bd369388b7298a09b9cdb5e551cd3d47713e176e3ccf93e6488a71 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
6e286e384caccd4905611213e2a01498dc413341cabf65f6910ebd0f8118611fdffb7fa34c3fc644fa5ecfb57418cfb0b293e1830d9eadacbbabca2a1d8bd4f0 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
1d10e6bfb519e2e5342f4d32240d3830ff16f78b357bbbd5eaa6e079196f863a97184eba47d29c2825185dd43a219ed5f06dc712adcdaeeff8f028931927f004 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
58cc1a301fd92af8974bdf4cc963ba2ced1c90b6f8d89b1006f3181a43bc93879adb529766db8937645c7bedd7fb40cbddaa82aaf6ddd27105f0e3da8c18ae88 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
a74bd65aa3e12448b8b18e1293d50e9889f1cf4d0a333891edc7d2d92b7e28db2f18d520df868ee3e35449028032f46005876a56ade3c2c85c8308ffcdc7b2b0 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
500d3a307a09e62def77823e9a3a22531c45b904551a2c1318da7a393381a3eaff16b7b79644ed01607ea8bc52264d2823d1fc8d996ddc6e121f40f0e3fd0594 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
4ad2e854ef3b390de6ed5270ad5a2c082a7aa6f29c200476348527308a86f1c7e9e51da206cf255b87ec42ac018d258eb6f679dab64569ca6adba61648dc6091 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
ecd58c2dcd886dd60f435b29781cb8212cbd08ace121434b9d31f61b415d4f3b8cfd7de06af8f991df1586130c609a0f6340e3731354906fdba118768ba4ee8e , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3f6ec3104e58296220f2c8d7dfed406f06852c5ba65199c43bd509cd6234240bb974ca0c8892637fc860a5a59984b7d57d8186d6910c3c3b91f1c74b1d9d1753 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,1,1
d58ff04661b3f91080516f8c4a2e71ba9099beb9ed64d170abdec95976d43bb1c27e0397bca2038e659b26eb71ffa96507829a1516e057c22b43a3740abd2c32 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3f780907c091da418fefd9647a9f73163447deb8ad1a1468c1b8517a83e6b8e4775ae9fc3237019477225a98d008c80220040d7faf291595309bde8c889ad9f2 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,1,1
b5b84b54f6e70a3817aed078933456fe8260172d8a550a3d3652204384f07ad0692857730c39e4f1206b76c51084e55bbd21863bc1983e53a689c6b0f374d411 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
99a85483e606c6e072f6c32b7fe3e896a505a7fe6b29530ec6703a9eed46ecc4fe223b8cdf68ed26040da76cb294fe2afb5cfa8313a80f933eaf81e5a3de50a7 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
7cf23ead25458aa6e26889fec78bc8e2e0640119d29f86ce19c2c85896d3495ee7a8e2f27e38237ff8553194342e1ee7867d8a3afad82908231b9708ac2a13c8 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3d117b956744a005eec5a4b2604b874b615fd0e84bb080e95445ac8c04eb2d2aadb2dd8e54aff14e9c0e48c2972d62ac20b64cd6f9fd9656fafee773775da83b , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
752ec30e68090903cd106043f64b9f863669726641f50e9552d3166a57bc195dba3d349ef80a7702bf9ca2a61f9fdcb044aad12e2861ff7dce70db15791c0db3 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
c34d476c7f86de22dd567934fc808c0381579aa5570852783146a61fcc81991d2d5dc0fe7623e7b5b5ac07701e5b8b9c425b854e17ecf90b580caa4ccc4313f4 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
d1a72478747d88b5abab3ff5656405551bbb83208a0ab7e29922a96b3b0ce72b2e7b5b56e1387af22febde73081c8e9b81dfc09c54a2d3f89642b98d87fef528 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
8d84f20b98c1db645fc0ebe4c082b10c08e685d4b8f2826230aa71f2499c8519df703c0baf50cfb35c7a69674f3e36fa87b413cbfcc1b72978a432b06c44e9e4 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
e6eecb3f59e26d5a7c1fcff4e68a91aeb0a327e10e6c9a64d175b2ed5e314328166b4bf5663aa3cc391acbae8e13f97114e5ba0199fc8465439def8c65bd41cf , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
44646cd8dbc02c859667dfb831440ffd0a09b1f6b56cfb79dd49792d2c5fd0dc32ca06fbf80ac766f18c38af7fafda4440e93b7cf03512affc28c7c030c101bf , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
0f5283422ad91ec3437ea3062956ed2eae6ddec728030a583041102d5a0275f10ebcba15a72299f761e109aefd5850884dfa360e4cd8808bc0eb011ced0e6cb3 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
88c8d69d0188b51bab8ccb6e676039520a0af52667d4c077d980d7aa2b204c93d1df6172d407a2b3ab09a0d5e3b4ceb4d777036557c2726fa5077e728e5b0264 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
e6d94cdc383b0cf61a6f3852fc7cb0ac9b69674f9ee7d5fc2a2f49ee7440fff540e5e78d5da2a59165e8ee7662e0bcb51b8976318db9ee0bae9398ea21ae27cc , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
5728d61b29160129e1fe37db3dca396442b1d67283158cd227bcbf9aac8d3921da134b65823a2852cd090d0b887bc69273047d627a38ca7098c6d3d4bed9a13d , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
1c28165ef9cbed376dd2270a9fdea56276b145e4d4a72c9ab27b8dff9a1e65e9b13414acd7e38a643696f329d7193503f52835c5cca42aa0fb26a6df3efb2551 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
cb08c7bc65dfdbeb6050d7151a96dffbf899823e51b0440454dcc60e18e0fe982326fee9b6ea617342e5cdb3e41876bc7c441d9ae206e993f2c14045fe618f57 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
a0515fe4a98eb402f43273ecaae30f0e87c9743399452c405f636ba69efd47cfc5b52cb43e697ae26f8d521d2e1ee8b4a95ed5ec006246296f229c076df9c348 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
7d3c417b60fd75c5aca156d1f9dded3ec20b0a343c82c5df10cde6c41bd7d3d0bcb22c6cc85aa0f57ed4f14390af8417e1d0318bd74bff1e824b989c926a4126 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,1,1
61c82831ab1333e8b3b95dade824b15156fb84cde25052757353d6ed8659d2656c8318fa3c7e3c0924e199118f7ed9bcdc273ee0b1aa2e8a3f55fb1613644077 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
30bccfb1266b995a2040b515c8f4bd6d52b0bf056b34314f75573b75cb305a21b86ad647715568e2705f8b3606115574f8b83417b0a5f9a544fd963d603706db , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3f6dbd0bae1043eae635bce8a894a1b199314ef2cd75c5fbfd8bc14fa4b41963a21eb643175e5f89b337882c649409b7f5941206b85487ecb5dde8495bd77a35 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,1,1
51d86d7e6297a213a360eb7fe2955ffccd00e5d8d5efffdddcbdcd4603cb80071956740ddc38bdec99009ef69dfdac0b1a4a9944ab0b620dae73aa521e461ecf , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
ad90cf8bb838cd6078c8b7638a204b8f29d6ffc4e9974c358b92032b66646adb7b095038b158fa0bf40257a8acb006ce1f6511b301db995ec15d8554866ca66e , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
f137c6443e00f3c1e5e648cae214295161f485331b4ff494060ab9bcffe888c747c0a42bb6107647123a9536834de8ea721c4187425a3eb99f3453710cdf04ed , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
36618852b14afac0e2bbf5804085b1503b9b8df30603112db351a01ddea713637bd03569536b0f430a9605277feaa785347cba684e01c314cc0ebee12fdbe8ec , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
79e404900b65f1b841c77bcf1fb43087b4ca7309ddc0c5113d0a42fb0abca63da10a36a30dc3c27b16426148c334b705e23c5a45e4776195847a47e23a17797b , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
625bd88c150ab886945bb17d392fbf1b762cd4cd9124d35d8258b916acb103eeafff85657c52147cb969bd767998e48c9d8ce7df6cb91e7e8ade3b0a57990190 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
51f17d8b30ca9c996354ba01fb2df6e516b3b0569640aee4077cea675399c4c44cc3e51d0f9076b5844ce13cb5df840255e6085fcf5f5fff3b0b5b415e23c65a , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
63e9372a2c16a6430a5f1bbef19b88a76ec0483ce9b3a58b36db6ec765354d54a9e7fe7290e4a0869cad0a6e3cdf72cac96ba7747bd51cb0b44e753f9be409a8 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
3ee9976f935c518b4bf31132ac69681f88e0812f51c1ebe6953e1653bc1f0e7949aa0714f3fd88d40c2831591cf189a619ed0fce357cb574d51b3fa2a5a93a9e , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,1,1
a2bc0a98a3cdf02ac3b6466e7f5ac69f1756793001f6d5e758055103b60dccd683063dbade0ffb18b1392037728510bc1d9a689f067f6af7d4575837146c74ea , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
eac43a6321f66d01ca4d3afef1d4df580239e5fe4c7cbb22bc951432201206c381c1bef20d0dd8a8ea91963f4231b17b648143d9e0745528b0c2dc5c08b59384 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
87be5327df8254ff7f4e7cc76ebe9a8770f46318f6173a4a54c10583ccdd23d3a5e7455efd81f327195238ae76cbc6c88ee53ba23c07597d5ed9b83dde9597cc , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
8c9936071ad4371a745afe85bfcd8da37ee0ba5da250eac8b685520cfd104d2aa7ebb39dc801e32e1d127d0bfa794ef096f4de0b540dc50c22eab7717592bddb , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
dd62f3f2122d1a6a5c0b9b6b07fdff9d68ec00a0579da998dfe02805e1bdd59e1ea151798ae9ef319ff74ed5b8af271db2deca46e101889e4c2fe6146e61685a , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
f296cea4ab171163b20668ec91089f0500078e4a80142b91153a449cbaf5cda6835cc9dbaf3e1ab00c2353d9bfd2ec738e125769c5477ae4697ec320defbc76d , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
03321441d9fdf1442a5ebb5b4e512929a137f90e159d5376f47291d1df863a513a02f26b1e7989027be074c30c235b8b466e68503e6fc118c6943877f82b93cc , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
2e0350847ecb2370fea4deddbb09104ffb842b1b6cb61e0f95bc687be268afcdfd5a37c5f2ad60fb2279ed27e65e9ca22f1181e783d92e2f3d997901bb272387 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
7516cf4b2d4cc900a15d9babb6969d5b95b955f4e67a96079ee68ada4af8e4a5d6ef8decdf19cdef64027d00f11b8d1c1ba965823a3702ed1d6d8fc2016d37be , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
0d338840096024f5185455bd2aed91e1a277d0e27bb7ac3704e9fad5912bdfcd4ca4bbfa6a34145588512f28390cc2ef6f75d07300a094d49a670206e99acd63 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
f4d6a381e14039408b9c0f67d6f128d3d9626d80f4117d0f07c0fcd02d77d294c5c72098d084fdc42d91e830dab5c08dfb48c83f6ac2715fca74d09d1f2269a1 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
fbf89a3fb4ec8f38543343e8b5029426a0d6611ec0c944b841b4cbf9531d87d8666c7fdb38035bd29b4b8f0b50af88a117ca21eaaeb3220d9757fe9ade373db7 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
ac4fe7c1ccd6efdb55292784d2cd5dc093ab7f1abe357cf461a5b1aacf7f8a34893b5c561f6ad5c0141ffb9e6f15aca6ec3acf9d4b38f77249c66cf53e5c39dc , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
00473992374e43909121ab832cdebe4092b8a824595713230bb238afd89cbb2530e27a6c0571af3da3dfb580aba727b82e0e0daef5dec36c052d4e37e31d2966 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
4a3aafef53230ec8a81795211f14e260ba39645a3fc95c23d47a9812ad8829a2d765ed7057d0a635e4de0888f98bb006792b914bea97b9b7fbbeec6860a0808a , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
4d5bd40084c588f8833db9d2324b216a39c934ac7084d15405efa94005eee38510f570f5c708c8e92f6f7a31f4bc7d1b344fd590708b0aea3517f9d46fd60efd , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
188ca62d1c86b2e92f7ca35fd1019baa625b522af243f4d07431e921cf414275c191c15e98a7dc98e131901699402e3207a74a46a7cb237e8693da76e0e67de4 , b'12012332380432142482408529300371577527123910360072034575057308989599881386213' ,0,1
